Country,State,Year,Month,Calendar Day,City,Quality Of Air,"Index Value Of Air (UOM:Number), Scaling Factor:1"
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Jammu,Poor,209.31914805049317415740
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Pulwama,,
India,Jharkhand,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Barajamda,,
India,Jharkhand,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Dhanbad,Poor,254
India,Jharkhand,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Jamshedpur,Moderate,131
India,Jharkhand,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Jharia,Sever,499
India,Jharkhand,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Ranchi,Moderate,104
India,Jharkhand,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Saraikela,,
India,Karnataka,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Belgaum,,
India,Karnataka,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Chitradurga,Good,48
India,Karnataka,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Mandya,,
India,Karnataka,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Tumkuru,,
India,Kerala,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Alappuzha,,
India,Kerala,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Kottayam,,
India,Kerala,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Mallappuram,,
India,Kerala,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Palakkad,,
India,Kerala,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Pathanamthitta,,
India,Kerala,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Wayanad,Good,20
India,Ladakh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Jammu,Poor,4.68085194950682584260
India,Ladakh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Pulwama,,
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Amlai,Satisfactory,58
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Chindwara,Satisfactory,85
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Nagda,Satisfactory,63
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Akola,Satisfactory,64
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Ambernath,,
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Amravati,Satisfactory,66
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Badlapur,Satisfactory,56
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Bhiwandi,,
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Jalgaon,Satisfactory,60
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Jalna,Satisfactory,88
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Kolhapur,Moderate,118
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Latur,Satisfactory,68
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Pimpri-Chinchwad,Moderate,152
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Sangli,Moderate,116
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Ulhas Nagar,Satisfactory,64
India,Manipur,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Imphal,Moderate,137
India,Meghalaya,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Byrnihat,,
India,Meghalaya,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Dawki,,
India,Meghalaya,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Khlihriat,,
India,Meghalaya,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Nongstoin,,
India,Meghalaya,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Tura,,
India,Meghalaya,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Umaim,,
India,Mizoram,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Champhai,,
India,Mizoram,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Kolasib,,
India,Nagaland,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Dimapur,,
India,Odisha,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Angul,Satisfactory,68
India,Odisha,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Balasore,Satisfactory,75
India,Odisha,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Berhampur,Satisfactory,63
India,Odisha,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Bhubaneshwar,Moderate,110
India,Odisha,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Cuttack,,
India,Odisha,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Jharsuguda,Moderate,103
India,Odisha,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Kalinga Nagar,Moderate,120
India,Odisha,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Konark,,
India,Odisha,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Paradeep,Moderate,196
India,Odisha,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Puri,,
India,Odisha,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Rayagada,,
India,Odisha,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Rourkela,,
India,Odisha,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Sambalpur,Satisfactory,63
India,Puducherry,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Karaikal,Good,49
India,Punjab,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Aspal Khurd (Tapa),Moderate,125
India,Punjab,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Bara Pind (Goraya),,
India,Punjab,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Changal (Sangrur),Moderate,107
India,Punjab,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Dera Bassi,Satisfactory,100
India,Punjab,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Fatehpur (Samana),Moderate,111
India,Punjab,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Jaito Sarja (Batala),,
India,Punjab,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Kharaori (Sirhind),,
India,Punjab,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Mureedke (Batala),,
India,Punjab,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Naudhrani (Malerkotla),Moderate,128
India,Punjab,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Peer Mohammad,,
India,Punjab,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Rakhra (Patiala),Moderate,106
India,Rajasthan,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Bharatpur,Poor,278
India,Rajasthan,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Chittorgargh,Moderate,162
India,Sikkim,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Chungthang,Good,18
India,Sikkim,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Gangtok,Good,25
India,Sikkim,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Mangan,Satisfactory,54
India,Sikkim,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Namchi,Good,31
India,Sikkim,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Pelling,Good,25
India,Sikkim,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Rangpo,Satisfactory,55
India,Sikkim,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Ravangla,Good,20
India,Sikkim,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Singtam,Satisfactory,55
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Cuddalore,,
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Madurai,Good,43
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Mettur,Good,33
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Salem,,
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Trichy,Good,41
India,Telangana,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Karimnagar,,
India,Telangana,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Khammam,,
India,Telangana,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Kothur,,
India,Telangana,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Nalgonda,,
India,Telangana,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Nizamabad,,
India,Telangana,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Patencheru,,
India,Telangana,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Ramagundum,,
India,Telangana,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Sangareddy,,
India,Telangana,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Warangal,,
India,Tripura,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Agartala,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Anpara,Moderate,186
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Bareily,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Firozabad,Poor,288
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Gajroula,Poor,286
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Gorakhpur,Moderate,195
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Jhansi,Moderate,138
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Khurja,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Mathura,Moderate,137
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Raibareli,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Saharanpur,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Unnao,Moderate,103
India,Uttarakhand,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Dehradun,Poor,233
India,Uttarakhand,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Haldwani,Moderate,112
India,Uttarakhand,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Kashipur,Moderate,117
India,Uttarakhand,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Rishikesh,,
India,Uttarakhand,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Rudrapur,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Amtala,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Baharampur,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Balurghat,Moderate,140
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Bankura,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Barasat,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Bardhaman,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Barrckpore,Satisfactory,93
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Baruipur,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Bolpur,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Chinsura,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Coochbihar,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Dankuni,Satisfactory,68
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Darjeeling,Satisfactory,67
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Ghatal,Moderate,137
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Jalpaiguri,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Kalyani,Satisfactory,70
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Kharagpur,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Krishnanagar,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Malda,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Medinipur,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Purulia,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Raigunj,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Rampurhat,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Ranaghat,Satisfactory,67
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Raniganj,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Rishra,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Sankrail,Moderate,137
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Suri,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Tamluk,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Tribeni,Satisfactory,80
India,West Bengal,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-24,Uluberia,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Anatapur,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Chittor,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Eluru,Satisfactory,53
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Guntur,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Kadapa,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Kakinada,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Kurnool,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Nellore,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Ongole,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Srikakulam,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Vizianagaram,Satisfactory,59
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Itanagar,,
India,Assam,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Bongaigaon,Good,43
India,Assam,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Daranga,,
India,Assam,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Dibrugarh,,
India,Assam,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Golaghat,,
India,Assam,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Magherita,,
India,Assam,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Nagaon,,
India,Assam,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Nalbari,,
India,Assam,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,North Lakhimpur,,
India,Assam,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Silcher,,
India,Assam,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Sivasagar,,
India,Assam,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Tezpur,,
India,Assam,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Tinsukia,,
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Bilaspur,,
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Durg-Bhillainagar,,
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Korba,Good,47
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Raigarh,Satisfactory,75
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Raipur,,
India,Goa,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Amona,,
India,Goa,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Assanora,Satisfactory,72
India,Goa,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Bicholim,,
India,Goa,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Codli,Satisfactory,94
India,Goa,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Cuncolim,Satisfactory,92
India,Goa,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Honda,,
India,Goa,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Kundaim,,
India,Goa,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Mapusa,,
India,Goa,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Margao,,
India,Goa,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Marmagao,,
India,Goa,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Panaji,,
India,Goa,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Ponda,,
India,Goa,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Sanguem,Satisfactory,69
India,Goa,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Tilamol,,
India,Goa,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Tuem,,
India,Goa,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Usgao-Pale,Satisfactory,99
India,Goa,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Vasco,,
India,Gujarat,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Jamnagar,,
India,Gujarat,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Rajkot,,
India,Gujarat,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Surat,,
India,Gujarat,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Vadodara,Moderate,126
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Baddi,Moderate,135
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Damtal,Satisfactory,64
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Dharamshala,Satisfactory,55
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Kala Amb,Moderate,102
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Manali,Good,23
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Nalagarh,Satisfactory,98
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Parwanoo,Satisfactory,51
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Poanta Sahib,Satisfactory,93
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Shimla,Good,35
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Sunder Nagar,Satisfactory,59
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Una,Satisfactory,52
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Vashisht,,
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Jammu,Poor,197.58162572990477186820
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Pulwama,Moderate,122.26585750612919051250
India,Jharkhand,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Barajamda,Moderate,137
India,Jharkhand,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Dhanbad,,
India,Jharkhand,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Jamshedpur,Moderate,133
India,Jharkhand,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Jharia,,
India,Jharkhand,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Ranchi,,
India,Jharkhand,"Calendar Year (Jan - Dec), 2020","December, 2020",2020-12-23,Saraikela,Moderate,137
